id,order_id,payment_method,amount
288562,98098,coupon,674
288563,56604,credit_card,5728
288564,53171,coupon,2876
288565,70515,gift_card,9580
288566,57902,bank_transfer,992
288567,73612,gift_card,4891
288568,45852,credit_card,1885
288569,76928,coupon,2046
288570,14489,credit_card,5189
288571,68807,gift_card,1399
288572,8048,credit_card,1718
288573,94548,gift_card,4677
288574,79889,credit_card,1797
288575,4615,gift_card,7315
288576,73395,credit_card,1331
288577,1153,coupon,754
288578,35610,credit_card,6319
288579,72756,credit_card,9209
288580,21003,credit_card,3135
288581,59368,bank_transfer,4937
288582,32637,gift_card,2098
288583,90530,gift_card,1338
288584,92910,coupon,4278
288585,40268,coupon,6090
288586,33690,bank_transfer,6409
288587,42327,credit_card,4644
288588,76007,gift_card,5134
288589,63530,coupon,4695
288590,36308,bank_transfer,8667
288591,44677,credit_card,6757
288592,21512,credit_card,7174
288593,75015,credit_card,7254
288594,98021,coupon,2896
288595,18664,gift_card,3946
288596,56828,coupon,9376
288597,16217,bank_transfer,6425
288598,17411,coupon,8013
288599,8637,gift_card,5062
288600,88938,coupon,7167
288601,63703,coupon,5047
288602,96370,bank_transfer,6459
288603,73434,gift_card,3313
288604,43813,coupon,1160
288605,4686,bank_transfer,2619
288606,25900,bank_transfer,5538
288607,81168,gift_card,232
288608,65047,gift_card,8162
288609,95735,bank_transfer,6364
288610,72453,gift_card,2490
288611,64781,coupon,151
288612,32642,credit_card,939
288613,37448,gift_card,9775
288614,25322,bank_transfer,7226
288615,20899,bank_transfer,1573
288616,28936,bank_transfer,8337
288617,43624,bank_transfer,6206
288618,6435,coupon,7082
288619,4765,credit_card,3049
288620,56440,credit_card,24
288621,30808,bank_transfer,6837
288622,77325,bank_transfer,4562
288623,35661,coupon,6438
288624,97641,credit_card,9498
288625,12670,credit_card,7841
288626,74833,credit_card,514
288627,54580,bank_transfer,9212
288628,13592,bank_transfer,3730
288629,58342,coupon,2457
288630,86945,credit_card,7764
288631,38556,bank_transfer,8313
288632,71321,gift_card,790
288633,734,bank_transfer,5722
288634,94123,bank_transfer,5433
288635,89805,bank_transfer,3419
288636,67220,bank_transfer,9593
288637,73104,coupon,286
288638,65873,credit_card,1927
288639,23340,credit_card,7912
288640,73411,coupon,5449
288641,45612,gift_card,5534
288642,48680,credit_card,6758
288643,56645,credit_card,9513
288644,16541,credit_card,79
288645,66648,credit_card,9943
288646,54274,gift_card,5257
288647,56057,credit_card,9484
288648,12594,credit_card,7838
288649,8463,gift_card,7066
288650,7619,coupon,6205
288651,68944,gift_card,112
288652,58070,bank_transfer,3586
288653,31564,gift_card,8883
288654,39476,bank_transfer,3192
288655,95381,bank_transfer,884
288656,46166,coupon,5816
288657,6993,coupon,9652
288658,25000,gift_card,1769
288659,1514,bank_transfer,163
288660,97218,bank_transfer,2344
288661,19493,bank_transfer,6822
288662,15801,credit_card,4310
288663,79352,gift_card,9391
288664,77914,coupon,1693
288665,14187,coupon,6790
288666,19298,credit_card,1711
288667,12474,gift_card,996
288668,22331,gift_card,8152
288669,71923,bank_transfer,8295
288670,8535,credit_card,1856
288671,93793,bank_transfer,4003
288672,71535,bank_transfer,3844
288673,1636,coupon,1726
288674,83283,coupon,2392
288675,60219,coupon,8574
288676,35164,coupon,4542
288677,22534,coupon,9870
288678,90964,credit_card,6090
288679,37830,gift_card,5256
288680,9546,credit_card,7549
288681,61737,coupon,1799
288682,78032,bank_transfer,6085
288683,5451,gift_card,5026
288684,17107,gift_card,6871
288685,49642,coupon,1878
288686,30753,gift_card,9371
288687,55608,credit_card,4587
288688,88393,bank_transfer,6185
288689,19516,coupon,2704
288690,96151,bank_transfer,9977
288691,54677,credit_card,6941
288692,35337,gift_card,8437
288693,46886,gift_card,4635
288694,8543,credit_card,3041
288695,95995,credit_card,3908
288696,60013,bank_transfer,9367
288697,60300,gift_card,5270
288698,27369,gift_card,3886
288699,96850,bank_transfer,2289
288700,22938,coupon,6283
288701,1976,credit_card,8701
288702,86558,credit_card,2396
288703,99009,credit_card,1040
288704,28045,gift_card,5867
288705,530,bank_transfer,8062
288706,80338,bank_transfer,8420
288707,73802,gift_card,1444
288708,80134,gift_card,6049
288709,14362,bank_transfer,9383
288710,33446,gift_card,893
288711,16804,credit_card,7310
288712,84747,gift_card,952
288713,43408,credit_card,1397
288714,1944,credit_card,4065
288715,25926,gift_card,6916
288716,16965,credit_card,1088
288717,18609,coupon,1205
288718,59502,credit_card,4891
288719,61529,credit_card,733
288720,54360,coupon,6879
288721,90106,credit_card,3713
288722,85214,bank_transfer,6691
288723,53436,coupon,9896
288724,15950,credit_card,5568
288725,32375,coupon,5328
288726,29958,gift_card,491
288727,12801,bank_transfer,3930
288728,39942,gift_card,1210
288729,89470,bank_transfer,4400
288730,61845,gift_card,6608
288731,20260,gift_card,515
288732,40214,credit_card,9140
288733,13225,gift_card,1882
288734,42420,coupon,6476
288735,49717,bank_transfer,1251
288736,26606,bank_transfer,9330
288737,93234,bank_transfer,1183
288738,59322,bank_transfer,1950
288739,3116,credit_card,8064
288740,82936,credit_card,4106
288741,84321,coupon,5721
288742,79234,coupon,9172
288743,90372,credit_card,4988
288744,27724,bank_transfer,2995
288745,32498,bank_transfer,2019
288746,56713,bank_transfer,4442
288747,53666,credit_card,5102
288748,97670,gift_card,2148
288749,16793,bank_transfer,8713
288750,69433,credit_card,256
288751,89107,coupon,9101
288752,25910,coupon,7243
288753,63521,gift_card,8955
288754,11162,gift_card,7844
288755,32075,credit_card,7748
288756,12872,coupon,6199
288757,43895,coupon,3898
288758,37341,gift_card,4118
288759,14928,bank_transfer,9089
288760,34925,gift_card,2524
288761,34503,bank_transfer,7701
288762,80341,bank_transfer,4013
288763,8530,bank_transfer,8821
288764,47646,bank_transfer,6929
288765,56316,bank_transfer,1729
288766,68747,gift_card,1280
288767,25712,bank_transfer,1503
288768,18099,coupon,6572
288769,56688,credit_card,223
288770,5773,gift_card,6464
288771,78002,credit_card,4501
288772,31977,gift_card,2970
288773,60534,bank_transfer,9206
288774,78965,coupon,6146
288775,81248,gift_card,4589
288776,10352,bank_transfer,7642
288777,11109,coupon,6289
288778,81777,credit_card,963
288779,64245,gift_card,5290
288780,21829,gift_card,5436
288781,70357,bank_transfer,9356
288782,68549,gift_card,465
288783,90939,coupon,118
288784,58988,gift_card,124
288785,71171,bank_transfer,2300
288786,72481,bank_transfer,8217
288787,52950,bank_transfer,7541
288788,76648,gift_card,3459
288789,90071,credit_card,6494
288790,91717,coupon,4066
288791,58908,bank_transfer,8987
288792,83343,coupon,1357
288793,91184,coupon,6375
288794,94768,bank_transfer,7715
288795,95953,coupon,9220
288796,76680,gift_card,3568
288797,16675,gift_card,5307
288798,99131,bank_transfer,1448
288799,44642,bank_transfer,3999
288800,48476,bank_transfer,356
288801,53313,coupon,2171
288802,66937,credit_card,6891
288803,87589,coupon,6714
288804,84571,credit_card,242
288805,26050,credit_card,4382
288806,91953,bank_transfer,2502
288807,15989,gift_card,9047
288808,7723,coupon,2961
288809,42708,credit_card,6832
288810,34114,bank_transfer,8539
288811,59265,gift_card,4493
288812,32777,gift_card,259
288813,82624,gift_card,5479
288814,89912,credit_card,6685
288815,72452,bank_transfer,6352
288816,36326,gift_card,1576
288817,28316,bank_transfer,664
288818,14052,coupon,9533
288819,21432,coupon,3209
288820,44080,bank_transfer,210
288821,55628,credit_card,1295
288822,78530,credit_card,3314
288823,91755,credit_card,6702
288824,94710,gift_card,3904
288825,37263,credit_card,6151
288826,78460,bank_transfer,855
288827,31865,coupon,6354
288828,75504,bank_transfer,2248
288829,21192,gift_card,8375
288830,98355,gift_card,6438
288831,41533,coupon,1656
288832,79267,bank_transfer,3997
288833,82566,bank_transfer,7209
288834,6449,credit_card,5442
288835,86033,gift_card,6399
288836,69908,bank_transfer,9909
288837,73696,coupon,3628
288838,2132,coupon,4922
288839,8369,gift_card,789
288840,76512,bank_transfer,8445
288841,85836,coupon,807
288842,85763,coupon,5249
288843,4196,gift_card,2224
288844,84998,credit_card,3117
288845,29436,coupon,6848
288846,90916,credit_card,3152
288847,44409,coupon,7793
288848,49521,bank_transfer,4004
288849,64909,bank_transfer,8324
288850,67151,gift_card,3137
288851,44944,credit_card,7440
288852,76863,credit_card,5125
288853,74252,coupon,4780
288854,63532,coupon,1873
288855,89981,coupon,3662
288856,96341,coupon,5390
288857,49124,credit_card,9224
288858,54476,gift_card,4142
288859,13691,coupon,683
288860,88463,bank_transfer,5213
288861,2491,credit_card,2178
288862,56628,bank_transfer,2900
288863,50793,gift_card,2763
288864,25030,credit_card,9255
288865,5184,gift_card,1949
288866,54257,credit_card,8041
288867,67720,credit_card,8664
288868,19435,credit_card,1570
288869,1284,bank_transfer,5830
288870,8150,bank_transfer,2200
288871,90715,credit_card,1735
288872,9131,credit_card,1488
288873,55559,coupon,920
288874,29134,coupon,4993
288875,88401,bank_transfer,1505
288876,38683,coupon,4862
288877,66458,bank_transfer,4802
288878,29765,coupon,5413
288879,54192,credit_card,7933
288880,45781,credit_card,2804
288881,83707,bank_transfer,9124
288882,12598,gift_card,1133
288883,16109,bank_transfer,9411
288884,55567,gift_card,253
288885,91404,bank_transfer,4645
288886,99473,coupon,3822
288887,31811,bank_transfer,493
288888,80762,bank_transfer,2681
288889,74573,coupon,8812
288890,5740,gift_card,2343
288891,6824,credit_card,2301
288892,3477,bank_transfer,1215
288893,12416,credit_card,7227
288894,68314,coupon,7822
288895,20282,credit_card,1941
288896,56138,bank_transfer,9065
288897,26592,gift_card,5286
288898,67450,coupon,3994
288899,82144,coupon,5585
288900,4679,coupon,2715
288901,13282,gift_card,2260
288902,56960,coupon,1527
288903,37870,gift_card,5490
288904,12675,coupon,1681
288905,29440,gift_card,6231
288906,76455,coupon,2197
288907,97618,coupon,7062
288908,83322,credit_card,8632
288909,58908,credit_card,3708
288910,43716,credit_card,2067
288911,45992,credit_card,5518
288912,81898,coupon,3598
288913,75927,bank_transfer,7896
288914,81533,coupon,3397
288915,36323,credit_card,6231
288916,20456,credit_card,503
288917,95874,credit_card,9143
288918,64513,gift_card,2201
288919,5591,gift_card,1693
288920,55606,bank_transfer,2052
288921,93936,bank_transfer,1908
288922,29023,bank_transfer,2755
288923,90385,credit_card,8371
288924,33033,credit_card,7017
288925,27401,gift_card,4627
288926,64490,bank_transfer,2694
288927,70300,credit_card,3986
288928,17867,bank_transfer,7120
288929,93272,coupon,8621
288930,34271,credit_card,6218
288931,5889,credit_card,9419
288932,37362,credit_card,4010
288933,52619,coupon,4300
288934,90991,credit_card,99
288935,78648,credit_card,4613
288936,46489,coupon,834
288937,12045,credit_card,3509
288938,4604,bank_transfer,6292
288939,65721,coupon,8030
288940,52455,bank_transfer,9519
288941,11430,gift_card,5172
288942,13672,coupon,7068
288943,33846,credit_card,6812
288944,32123,coupon,967
288945,65372,bank_transfer,3506
288946,90304,credit_card,178
288947,72336,gift_card,3459
288948,63098,bank_transfer,7220
288949,12381,coupon,9171
288950,93532,coupon,7777
288951,53808,bank_transfer,2326
288952,42849,bank_transfer,3089
288953,90991,gift_card,9428
288954,34505,bank_transfer,5505
288955,69021,credit_card,9333
288956,15889,gift_card,6653
288957,78429,gift_card,5177
288958,75774,coupon,6569
288959,75303,coupon,5673
288960,31858,gift_card,8086
288961,43663,coupon,6234
288962,58802,credit_card,3417
288963,17585,bank_transfer,2183
288964,77203,gift_card,6545
288965,34156,coupon,7631
288966,37307,gift_card,9442
288967,93836,bank_transfer,2815
288968,31987,coupon,264
288969,64589,bank_transfer,3752
288970,14959,bank_transfer,1085
288971,36839,coupon,3548
288972,40738,bank_transfer,3982
288973,59748,bank_transfer,7227
288974,40482,bank_transfer,2396
288975,5342,bank_transfer,5313
288976,76531,gift_card,5858
288977,41916,gift_card,5542
288978,16840,bank_transfer,4226
288979,15501,gift_card,9770
288980,74184,bank_transfer,292
288981,22536,coupon,1257
288982,52293,gift_card,5501
288983,6693,coupon,9607
288984,10130,credit_card,3510
288985,20970,gift_card,7907
288986,78259,gift_card,9153
288987,27416,bank_transfer,4873
288988,12361,bank_transfer,3593
288989,92564,coupon,3261
288990,68602,bank_transfer,3400
288991,54744,coupon,820
288992,13394,credit_card,8110
288993,33787,gift_card,5561
288994,92485,bank_transfer,440
288995,87509,gift_card,3741
288996,4369,bank_transfer,2568
288997,17136,bank_transfer,5417
288998,47054,bank_transfer,7523
288999,22795,credit_card,8236
289000,74792,credit_card,1714
289001,13658,gift_card,9495
289002,3395,bank_transfer,3581
289003,79427,bank_transfer,9276
289004,45164,bank_transfer,8859
289005,35564,credit_card,1613
289006,22805,bank_transfer,9053
289007,91373,credit_card,1311
289008,23434,coupon,5029
289009,65153,bank_transfer,5619
289010,90025,credit_card,2544
289011,25350,bank_transfer,6750
289012,54052,coupon,9021
289013,66367,gift_card,1247
289014,61940,gift_card,6674
289015,3456,credit_card,9930
289016,20754,bank_transfer,4512
289017,44018,bank_transfer,7680
289018,99827,credit_card,9234
289019,4703,credit_card,2037
289020,91383,bank_transfer,1922
289021,855,coupon,2542
289022,59934,coupon,6983
289023,93046,gift_card,9601
289024,63333,gift_card,3152
289025,87930,credit_card,2717
289026,43869,coupon,9786
289027,21457,gift_card,5500
289028,17106,coupon,9031
289029,70658,credit_card,5437
289030,6891,credit_card,3489
289031,14222,credit_card,6709
289032,7075,bank_transfer,9483
289033,60161,coupon,7974
289034,57404,bank_transfer,3058
289035,37609,credit_card,2812
289036,50124,bank_transfer,8964
289037,10879,credit_card,7391
289038,72970,bank_transfer,5434
289039,6475,bank_transfer,7987
289040,56389,gift_card,3507
289041,36222,credit_card,509
289042,88272,gift_card,1691
289043,58066,bank_transfer,6815
289044,33629,credit_card,4118
289045,8338,coupon,7967
289046,32262,coupon,4977
289047,27305,coupon,9925
289048,25476,bank_transfer,1782
289049,56717,coupon,9064
289050,22998,gift_card,7416
289051,23625,bank_transfer,4436
289052,64517,bank_transfer,5692
289053,89008,credit_card,3243
289054,62524,coupon,3574
289055,88598,bank_transfer,8099
289056,57487,gift_card,9859
289057,99280,gift_card,8596
289058,74936,credit_card,3375
289059,86374,coupon,1482
289060,91460,gift_card,8376
289061,88387,bank_transfer,3317
289062,33306,coupon,1496
289063,43954,credit_card,5287
289064,46041,coupon,5213
289065,30396,credit_card,7464
289066,92051,bank_transfer,9250
289067,95711,gift_card,5604
289068,53491,bank_transfer,9778
289069,49221,gift_card,3935
289070,61285,coupon,2090
289071,14407,gift_card,4035
289072,66875,credit_card,8231
289073,94408,credit_card,4631
289074,90244,bank_transfer,6302
289075,40917,gift_card,2037
289076,18976,credit_card,5737
289077,60196,coupon,8124
289078,25317,coupon,601
289079,40536,credit_card,6255
289080,69862,bank_transfer,7670
289081,95712,coupon,8520
289082,61152,coupon,2960
289083,54039,coupon,5692
289084,98869,coupon,1557
289085,62519,credit_card,3248
289086,65488,credit_card,6093
289087,39737,bank_transfer,9918
289088,60643,gift_card,4593
289089,75997,coupon,8313
289090,74547,credit_card,4505
289091,25940,credit_card,5041
289092,32545,gift_card,5318
289093,91902,credit_card,510
289094,62017,credit_card,9049
289095,75668,bank_transfer,9229
289096,94659,coupon,8631
289097,65453,bank_transfer,1610
289098,90981,credit_card,3451
289099,14197,coupon,2132
289100,55312,coupon,6521
289101,32360,credit_card,7292
289102,37006,credit_card,9495
289103,8391,credit_card,690
289104,10904,gift_card,6567
289105,37969,coupon,773
289106,737,bank_transfer,2820
289107,90219,gift_card,113
289108,5836,coupon,4803
289109,48678,credit_card,5189
289110,49254,gift_card,2092
289111,26563,bank_transfer,2324
289112,88970,bank_transfer,6416
289113,56564,coupon,3249
289114,94591,gift_card,5838
289115,25468,gift_card,5519
289116,24883,gift_card,6725
289117,11409,bank_transfer,5283
289118,43645,gift_card,9562
289119,9508,bank_transfer,3453
289120,1827,gift_card,4645
289121,55247,credit_card,6279
289122,3760,gift_card,5043
289123,63373,credit_card,981
289124,27416,coupon,6784
289125,96992,bank_transfer,9710
289126,59591,bank_transfer,2784
289127,56984,bank_transfer,5140
289128,4638,credit_card,2183
289129,33747,bank_transfer,2547
289130,36318,coupon,6371
289131,15373,bank_transfer,3838
289132,97843,bank_transfer,3521
289133,31999,credit_card,8863
289134,30353,bank_transfer,9590
289135,83840,gift_card,45
289136,91212,coupon,9571
289137,44019,coupon,7918
289138,63506,credit_card,2400
289139,29535,credit_card,8601
289140,80010,bank_transfer,9467
289141,39514,bank_transfer,127
289142,87723,coupon,9079
289143,33352,bank_transfer,4154
289144,17391,bank_transfer,9389
289145,2332,bank_transfer,7229
289146,50947,gift_card,7105
289147,94941,coupon,6690
289148,75722,gift_card,5180
289149,93801,credit_card,377
289150,37349,gift_card,8683
289151,35923,coupon,4270
289152,23487,bank_transfer,8762
289153,55217,gift_card,8468
289154,79844,credit_card,9030
289155,33001,credit_card,3396
289156,87273,coupon,8295
289157,16103,bank_transfer,5516
289158,56732,credit_card,8040
289159,9618,coupon,1343
289160,99999,coupon,8308
289161,29471,coupon,9285
289162,3838,coupon,6683
289163,43304,bank_transfer,9006
289164,98545,credit_card,5811
289165,68708,gift_card,8869
289166,45562,credit_card,5032
289167,84292,bank_transfer,2608
289168,89898,gift_card,5958
289169,75999,gift_card,8091
289170,85084,coupon,8448
289171,19567,bank_transfer,9607
289172,9430,credit_card,4919
289173,22962,bank_transfer,4003
289174,16623,coupon,4325
289175,67548,bank_transfer,8597
289176,1169,coupon,2266
289177,86458,gift_card,1528
289178,44292,credit_card,147
289179,1331,bank_transfer,7963
289180,68163,credit_card,5595
289181,87064,credit_card,9401
289182,91624,coupon,2286
289183,2024,coupon,236
289184,39777,coupon,4321
289185,1669,credit_card,172
289186,55821,gift_card,2915
289187,57448,credit_card,1867
289188,8205,bank_transfer,3200
289189,92260,gift_card,685
289190,36954,bank_transfer,6021
289191,88664,gift_card,8011
289192,1248,coupon,7454
289193,25139,bank_transfer,2707
289194,51247,coupon,6215
289195,63423,bank_transfer,1699
289196,70708,coupon,2159
289197,5528,gift_card,9897
289198,5023,credit_card,8659
289199,54986,gift_card,2645
289200,76480,bank_transfer,5200
289201,45102,coupon,1677
289202,65895,bank_transfer,8199
289203,83396,credit_card,1189
289204,95173,credit_card,7209
289205,18190,credit_card,3219
289206,1429,credit_card,8945
289207,46163,bank_transfer,1481
289208,76411,coupon,7782
289209,5938,coupon,4113
289210,43017,credit_card,459
289211,80879,coupon,8879
289212,75848,bank_transfer,5237
289213,95067,credit_card,1322
289214,68741,coupon,1591
289215,67181,bank_transfer,5152
289216,18188,credit_card,8042
289217,28130,bank_transfer,5339
289218,96907,bank_transfer,2603
289219,65188,credit_card,6860
289220,90688,credit_card,8035
289221,44442,credit_card,6552
289222,86241,coupon,5675
289223,68049,bank_transfer,9253
289224,89029,bank_transfer,8970
289225,15118,bank_transfer,8918
289226,71891,bank_transfer,7922
289227,21006,credit_card,5061
289228,68418,bank_transfer,2390
289229,74763,bank_transfer,7853
289230,1575,bank_transfer,9322
289231,52751,credit_card,2719
289232,15884,credit_card,5921
289233,32382,credit_card,5534
289234,33563,bank_transfer,549
289235,76387,coupon,3964
289236,15205,coupon,5806
289237,19776,bank_transfer,3108
289238,63777,credit_card,710
289239,94694,bank_transfer,2241
289240,74806,coupon,1884
289241,72220,credit_card,843
289242,9051,coupon,2441
289243,93578,gift_card,3937
289244,94914,credit_card,3386
289245,87411,credit_card,742
289246,35765,gift_card,9393
289247,84193,gift_card,1410
289248,56940,coupon,5577
289249,81990,bank_transfer,8000
289250,2002,bank_transfer,6407
289251,25665,coupon,6857
289252,27198,coupon,5048
289253,40402,gift_card,5397
289254,50326,gift_card,5328
289255,30550,bank_transfer,7654
289256,79690,bank_transfer,2689
289257,35406,credit_card,9852
289258,2724,bank_transfer,1784
289259,3601,credit_card,5905
289260,68419,credit_card,4666
289261,55396,coupon,9613
289262,55507,coupon,9246
289263,20321,coupon,1256
289264,37459,coupon,1953
289265,37179,credit_card,803
289266,51084,credit_card,101
289267,41390,bank_transfer,3006
289268,92094,gift_card,8637
289269,89585,bank_transfer,9623
289270,28682,bank_transfer,9437
289271,90009,coupon,1889
289272,30900,credit_card,4342
289273,30576,bank_transfer,9221
289274,51075,gift_card,748
289275,5956,credit_card,1094
289276,64706,gift_card,6798
289277,27459,gift_card,7714
289278,30246,gift_card,1815
289279,31878,gift_card,7988
289280,43068,gift_card,5797
289281,14413,credit_card,963
289282,19343,credit_card,626
289283,82806,bank_transfer,5774
289284,98462,bank_transfer,5264
289285,92267,credit_card,4932
289286,73529,credit_card,9446
289287,27613,bank_transfer,4958
289288,56337,coupon,1512
289289,3108,gift_card,664
289290,48282,gift_card,2828
289291,96176,credit_card,8442
289292,3714,gift_card,6512
289293,7257,gift_card,5923
289294,32248,credit_card,9708
289295,82199,bank_transfer,6806
289296,14837,credit_card,7068
289297,67360,gift_card,8324
289298,25927,credit_card,2038
289299,90799,bank_transfer,3409
289300,8063,coupon,9581
289301,48293,credit_card,3649
289302,67370,gift_card,1076
289303,75912,coupon,4669
289304,86760,gift_card,3033
289305,28243,gift_card,6217
289306,67184,coupon,1200
289307,69989,bank_transfer,8211
289308,92166,gift_card,1042
289309,93063,gift_card,4196
289310,48446,gift_card,1312
289311,96450,credit_card,8815
289312,89385,gift_card,672
289313,81685,coupon,7449
289314,78945,bank_transfer,8636
289315,97898,gift_card,5532
289316,12153,coupon,4875
289317,9904,coupon,1407
289318,26735,gift_card,240
289319,25633,credit_card,2812
289320,11408,bank_transfer,4724
289321,93078,gift_card,1222
289322,47165,bank_transfer,1834
289323,95326,credit_card,8390
289324,30068,coupon,8044
289325,77207,coupon,2310
289326,5543,gift_card,3057
289327,44274,bank_transfer,5002
289328,18201,bank_transfer,2053
289329,62633,coupon,8994
289330,88425,credit_card,4280
289331,85597,gift_card,5174
289332,70915,gift_card,2795
289333,26507,coupon,1740
289334,95533,coupon,6118
289335,36322,credit_card,9491
289336,79469,credit_card,9892
289337,40380,bank_transfer,1865
289338,26551,bank_transfer,6782
289339,10203,coupon,3513
289340,87322,gift_card,5484
289341,12474,bank_transfer,7213
289342,42005,bank_transfer,1902
289343,23316,coupon,4651
289344,99429,gift_card,6716
289345,70909,bank_transfer,8502
289346,63200,bank_transfer,4572
289347,49104,bank_transfer,9340
289348,48453,coupon,1469
289349,38537,bank_transfer,8088
289350,19428,coupon,8751
289351,39880,credit_card,9281
289352,34437,credit_card,1127
289353,16636,credit_card,3662
289354,53096,coupon,8277
289355,70158,coupon,444
289356,42301,gift_card,2810
289357,47542,credit_card,9744
289358,75542,gift_card,6976
289359,94483,gift_card,3765
289360,54979,coupon,8792
289361,79274,bank_transfer,6196
289362,79109,credit_card,842
289363,81047,coupon,794
289364,75483,coupon,6972
289365,86644,coupon,6250
289366,79555,gift_card,1777
289367,8674,credit_card,6765
289368,61618,gift_card,1733
289369,32524,coupon,4481
289370,72434,gift_card,7310
289371,33194,gift_card,3142
289372,40443,credit_card,7989
289373,10636,coupon,4305
289374,51324,coupon,8075
289375,15616,coupon,5891
289376,77285,coupon,1788
289377,27685,credit_card,3706
289378,72483,gift_card,4969
289379,10283,credit_card,8852
289380,36332,credit_card,3753
289381,14239,gift_card,9205
289382,10984,gift_card,1187
289383,68972,bank_transfer,6027
289384,40649,bank_transfer,4929
289385,91814,credit_card,9447
289386,59128,credit_card,7950
289387,65964,bank_transfer,304
289388,15948,gift_card,3871
289389,62504,gift_card,9749
289390,46133,credit_card,3248
289391,75164,bank_transfer,404
289392,52127,coupon,2694
289393,21320,gift_card,8497
289394,73475,credit_card,7548
289395,56820,gift_card,3370
289396,46027,coupon,7912
289397,25358,coupon,7576
289398,16120,bank_transfer,3862
289399,83716,gift_card,6405
289400,33229,coupon,9269
289401,73487,gift_card,9416
289402,93599,credit_card,1167
289403,6246,gift_card,1665
289404,45123,gift_card,1297
289405,66421,coupon,5329
289406,77711,coupon,2150
289407,65591,bank_transfer,439
289408,41484,credit_card,8104
289409,20524,bank_transfer,9163
289410,18380,coupon,1687
289411,90854,credit_card,779
289412,71904,gift_card,6826
289413,45841,gift_card,8312
289414,39684,gift_card,3710
289415,47310,coupon,5162
289416,97815,bank_transfer,8751
289417,704,credit_card,5978
289418,95962,bank_transfer,5458
289419,95047,credit_card,9610
289420,97351,credit_card,6648
289421,52108,coupon,4874
289422,79317,credit_card,1262
289423,17978,credit_card,4926
289424,82075,gift_card,4291
289425,3311,coupon,3879
289426,50159,credit_card,6160
289427,25758,gift_card,576
289428,87913,bank_transfer,7588
289429,89645,coupon,873
289430,95095,gift_card,9275
289431,22673,bank_transfer,1909
289432,60581,bank_transfer,6477
289433,20922,gift_card,5146
289434,35694,gift_card,5498
289435,3078,coupon,2622
289436,6814,bank_transfer,2522
289437,99297,gift_card,1184
289438,66124,credit_card,2068
289439,4969,bank_transfer,1953
289440,78388,coupon,2090
289441,56541,bank_transfer,373
289442,10911,credit_card,759
289443,72422,bank_transfer,7113
289444,16941,gift_card,3245
289445,92126,credit_card,1664
289446,40106,gift_card,4525
289447,78266,credit_card,8680
289448,64334,bank_transfer,57
289449,56790,credit_card,3925
289450,33745,credit_card,8512
289451,20292,gift_card,3757
289452,1298,coupon,699
289453,28510,coupon,7412
289454,54623,bank_transfer,5734
289455,74533,credit_card,6091
289456,33245,gift_card,3111
289457,15302,bank_transfer,6881
289458,33348,bank_transfer,8357
289459,8382,gift_card,3458
289460,58133,bank_transfer,7015
289461,25965,bank_transfer,5511
289462,49416,bank_transfer,8557
289463,67368,gift_card,6488
289464,41315,coupon,2873
289465,56599,credit_card,4712
289466,38580,bank_transfer,9616
289467,95950,credit_card,615
289468,61988,bank_transfer,7287
289469,50055,bank_transfer,5955
289470,31331,gift_card,9995
289471,74659,credit_card,4329
289472,16074,credit_card,81
289473,41001,gift_card,5493
289474,48096,credit_card,4344
289475,36837,coupon,747
289476,48808,credit_card,7730
289477,5717,bank_transfer,6138
289478,51494,gift_card,8547
289479,64835,credit_card,3019
289480,5372,gift_card,3837
289481,32502,bank_transfer,7819
289482,95467,coupon,3934
289483,31244,bank_transfer,5479
289484,63834,credit_card,1521
289485,62180,coupon,2718
289486,4557,coupon,1966
289487,71915,coupon,9251
289488,45758,coupon,7696
289489,83181,bank_transfer,3584
289490,38812,credit_card,9318
289491,67355,bank_transfer,1674
289492,9675,bank_transfer,8017
289493,43438,gift_card,4410
289494,52861,credit_card,6066
289495,93922,coupon,3836
289496,53214,credit_card,8190
289497,48947,credit_card,9474
289498,15904,credit_card,8906
289499,26124,credit_card,4374
289500,81723,credit_card,4404
289501,98028,coupon,5663
289502,59615,coupon,8584
289503,22735,gift_card,2639
289504,87910,coupon,3561
289505,7346,bank_transfer,3309
289506,23132,bank_transfer,8347
289507,79322,gift_card,4517
289508,81490,bank_transfer,5512
289509,91476,coupon,6286
289510,59726,gift_card,135
289511,77555,bank_transfer,4088
289512,14673,bank_transfer,1718
289513,76532,credit_card,3253
289514,29929,coupon,3880
289515,10707,gift_card,6718
289516,43134,credit_card,1456
289517,36078,credit_card,8679
289518,21993,gift_card,8262
289519,24589,bank_transfer,445
289520,67156,gift_card,9203
289521,119,credit_card,9493
289522,92212,bank_transfer,9521
289523,87666,gift_card,3122
289524,20722,bank_transfer,890
289525,20125,gift_card,9556
289526,83258,bank_transfer,2714
289527,19128,bank_transfer,7238
289528,96062,coupon,9033
289529,92414,coupon,9426
289530,43042,coupon,5573
289531,31880,coupon,721
289532,77185,gift_card,1658
289533,18371,credit_card,2145
289534,21896,gift_card,3621
289535,74819,coupon,9260
289536,57790,gift_card,5328
289537,55354,coupon,1443
289538,37553,credit_card,288
289539,84452,gift_card,4623
289540,45223,gift_card,1552
289541,15963,gift_card,2238
289542,68266,gift_card,3268
289543,81203,coupon,2121
289544,67224,gift_card,6749
289545,17163,gift_card,40
